,Order ID,Order Date,Segment,Postal Code,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Price,Profit Ratio,month
9386,CA-2020-111556,2020-11-20,0,10035.0,OFF-AR-10004602,0,4,Boston KS Multi-Size Manual Pencil Sharpener,69.0,3,0.0,19.0,23.0,27.54,11
9387,CA-2020-103499,2020-11-20,0,38301.0,FUR-CH-10001482,1,5,Office Star - Mesh Screen back chair with Vinyl seat,210.0,2,20.0,-24.0,105.0,-11.43,11
9388,CA-2020-146724,2020-11-20,0,55044.0,OFF-AR-10001026,0,4,"Sanford Uni-Blazer View Highlighters, Chisel Tip, Yellow",22.0,10,0.0,10.0,2.2,45.45,11
9389,US-2020-161193,2020-11-20,0,43055.0,FUR-FU-10001861,1,8,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",78.0,5,20.0,28.0,15.6,35.9,11
9390,CA-2020-121818,2020-11-20,0,27217.0,OFF-AR-10000203,0,4,Newell 336,24.0,7,20.0,3.0,3.43,12.5,11
9391,CA-2020-121818,2020-11-20,0,27217.0,OFF-AR-10004790,0,4,Staples in misc. colors,29.0,3,20.0,2.0,9.67,6.9,11
9392,CA-2020-120404,2020-11-20,2,10035.0,TEC-AC-10003433,2,9,Maxell 4.7GB DVD+R 5/Pack,3.0,3,0.0,1.0,1.0,33.33,11
9393,CA-2020-111556,2020-11-20,0,10035.0,TEC-PH-10001459,2,6,Samsung Galaxy Mega 6.3,1260.0,3,0.0,328.0,420.0,26.03,11
9394,US-2020-161193,2020-11-20,0,43055.0,FUR-FU-10000206,1,8,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",5.0,2,20.0,2.0,2.5,40.0,11
9395,CA-2020-154123,2020-11-20,1,42420.0,FUR-FU-10000629,1,8,9-3/4 Diameter Round Wall Clock,28.0,2,0.0,12.0,14.0,42.86,11
9396,CA-2020-110443,2020-11-21,0,98059.0,TEC-MA-10002073,2,15,"3D Systems Cube Printer, 2nd Generation, White",1040.0,1,20.0,104.0,1040.0,10.0,11
9397,CA-2020-110443,2020-11-21,0,98059.0,OFF-BI-10001670,0,3,Vinyl Sectional Post Binders,151.0,5,20.0,57.0,30.2,37.75,11
9398,CA-2020-110443,2020-11-21,0,98059.0,OFF-PA-10003797,0,0,Xerox 209,52.0,8,0.0,25.0,6.5,48.08,11
9399,CA-2020-103380,2020-11-21,1,91104.0,TEC-PH-10004165,2,6,Mitel MiVoice 5330e IP Phone,660.0,3,20.0,49.0,220.0,7.42,11
9400,CA-2020-157420,2020-11-21,0,77095.0,TEC-PH-10003555,2,6,Motorola HK250 Universal Bluetooth Headset,55.0,3,20.0,-12.0,18.33,-21.82,11
9401,CA-2020-142888,2020-11-21,0,99207.0,FUR-TA-10004767,1,13,Safco Drafting Table,71.0,1,0.0,21.0,71.0,29.58,11
9402,CA-2020-105130,2020-11-21,2,94122.0,OFF-BI-10001191,0,3,Canvas Sectional Post Binders,41.0,2,20.0,15.0,20.5,36.59,11
9403,CA-2020-103380,2020-11-21,1,91104.0,OFF-AP-10001492,0,12,"Acco Six-Outlet Power Strip, 4' Cord Length",9.0,1,0.0,2.0,9.0,22.22,11
9404,CA-2020-107874,2020-11-21,0,10035.0,FUR-FU-10003535,1,8,Howard Miller Distant Time Traveler Alarm Clock,27.0,1,0.0,11.0,27.0,40.74,11
9405,CA-2020-103380,2020-11-21,1,91104.0,OFF-FA-10004248,0,7,Advantus T-Pin Paper Clips,9.0,2,0.0,4.0,4.5,44.44,11
9406,CA-2020-103380,2020-11-21,1,91104.0,OFF-AR-10003856,0,4,Newell 344,6.0,2,0.0,1.0,3.0,16.67,11
9407,CA-2020-103380,2020-11-21,1,91104.0,OFF-ST-10003442,0,2,Eldon Portable Mobile Manager,57.0,2,0.0,15.0,28.5,26.32,11
9408,CA-2020-100811,2020-11-21,0,19143.0,OFF-PA-10001204,0,0,Xerox 1972,8.0,2,20.0,3.0,4.0,37.5,11
9409,CA-2020-105130,2020-11-21,2,94122.0,OFF-AR-10003394,0,4,Newell 332,12.0,4,0.0,3.0,3.0,25.0,11
9410,CA-2020-100811,2020-11-21,0,19143.0,OFF-ST-10002444,0,2,Recycled Eldon Regeneration Jumbo File,39.0,4,20.0,4.0,9.75,10.26,11
9411,CA-2020-144036,2020-11-22,0,77070.0,OFF-AR-10000122,0,4,Newell 314,36.0,8,20.0,2.0,4.5,5.56,11
9412,CA-2020-166919,2020-11-23,0,75220.0,TEC-PH-10001305,2,6,Panasonic KX TS208W Corded phone,196.0,5,20.0,20.0,39.2,10.2,11
9413,CA-2020-149160,2020-11-23,2,48187.0,OFF-BI-10001543,0,3,GBC VeloBinder Manual Binding System,288.0,8,0.0,138.0,36.0,47.92,11
9414,CA-2020-156622,2020-11-23,2,75220.0,OFF-PA-10000477,0,0,Xerox 22,36.0,7,20.0,13.0,5.14,36.11,11
9415,CA-2020-149160,2020-11-23,2,48187.0,FUR-FU-10003347,1,8,Coloredge Poster Frame,28.0,2,0.0,11.0,14.0,39.29,11
9416,CA-2020-167017,2020-11-23,0,48066.0,OFF-SU-10001935,0,14,Staple remover,4.0,2,0.0,0.0,2.0,0.0,11
9417,CA-2020-119004,2020-11-23,0,28205.0,OFF-AR-10000390,0,4,Newell Chalk Holder,3.0,1,20.0,1.0,3.0,33.33,11
9418,CA-2020-156622,2020-11-23,2,75220.0,OFF-PA-10002923,0,0,Xerox 1942,78.0,2,20.0,29.0,39.0,37.18,11
9419,CA-2020-156622,2020-11-23,2,75220.0,FUR-TA-10003008,1,13,"Lesro Round Back Collection Coffee Table, End Table",128.0,1,30.0,-31.0,128.0,-24.22,11
9420,CA-2020-103156,2020-11-23,0,19120.0,FUR-FU-10000320,1,8,OIC Stacking Trays,24.0,9,20.0,7.0,2.67,29.17,11
9421,CA-2020-156622,2020-11-23,2,75220.0,OFF-BI-10003707,0,3,Aluminum Screw Posts,6.0,2,80.0,-9.0,3.0,-150.0,11
9422,CA-2020-119746,2020-11-23,0,60610.0,TEC-PH-10004447,2,6,Toshiba IPT2010-SD IP Telephone,222.0,2,20.0,17.0,111.0,7.66,11
9423,CA-2020-119746,2020-11-23,0,60610.0,OFF-LA-10001613,0,1,Avery File Folder Labels,12.0,5,20.0,4.0,2.4,33.33,11
9424,CA-2020-148992,2020-11-23,2,60623.0,OFF-PA-10004285,0,0,Xerox 1959,11.0,2,20.0,4.0,5.5,36.36,11
9425,CA-2020-107832,2020-11-23,2,19120.0,OFF-BI-10001658,0,3,GBC Standard Therm-A-Bind Covers,7.0,1,70.0,-6.0,7.0,-85.71,11
9426,CA-2020-119746,2020-11-23,0,60610.0,FUR-FU-10004909,1,8,Contemporary Wood/Metal Frame,6.0,1,60.0,-4.0,6.0,-66.67,11
9427,CA-2020-119004,2020-11-23,0,28205.0,TEC-AC-10003499,2,9,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,74.0,8,20.0,18.0,9.25,24.32,11
9428,CA-2020-119004,2020-11-23,0,28205.0,TEC-PH-10002844,2,6,Speck Products Candyshell Flip Case,28.0,1,20.0,2.0,28.0,7.14,11
9429,CA-2020-168641,2020-11-24,0,10035.0,OFF-AR-10003759,0,4,"Crayola Anti Dust Chalk, 12/Pack",16.0,9,0.0,7.0,1.78,43.75,11
9430,CA-2020-101945,2020-11-24,0,77070.0,OFF-FA-10004248,0,7,Advantus T-Pin Paper Clips,11.0,3,20.0,3.0,3.67,27.27,11
9431,CA-2020-131366,2020-11-24,2,17602.0,TEC-PH-10003437,2,6,Blue Parrot B250XT Professional Grade Wireless Bluetooth Headset with,90.0,2,40.0,-15.0,45.0,-16.67,11
9432,CA-2020-131366,2020-11-24,2,17602.0,OFF-PA-10000675,0,0,Xerox 1919,230.0,7,20.0,83.0,32.86,36.09,11
9433,US-2020-128118,2020-11-24,2,38109.0,OFF-BI-10000216,0,3,"Mead 1st Gear 2"" Zipper Binder, Asst. Colors",12.0,3,70.0,-8.0,4.0,-66.67,11
9434,CA-2020-169894,2020-11-24,0,85204.0,OFF-BI-10004230,0,3,GBC Recycled Grain Textured Covers,21.0,2,70.0,-15.0,10.5,-71.43,11
9435,CA-2020-103765,2020-11-24,2,79762.0,OFF-AP-10002311,0,12,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",14.0,1,80.0,-25.0,14.0,-178.57,11
9436,CA-2020-168641,2020-11-24,0,10035.0,OFF-PA-10001972,0,0,Xerox 214,13.0,2,0.0,6.0,6.5,46.15,11
9437,CA-2020-137505,2020-11-24,0,90008.0,FUR-TA-10000617,1,13,"Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal",364.0,2,20.0,9.0,182.0,2.47,11
9438,CA-2020-146535,2020-11-24,1,40475.0,OFF-ST-10001526,0,2,Iceberg Mobile Mega Data/Printer Cart,1444.0,12,0.0,375.0,120.33,25.97,11
9439,CA-2020-166436,2020-11-24,2,10035.0,FUR-CH-10000785,1,5,Global Ergonomic Managers Chair,977.0,6,10.0,174.0,162.83,17.81,11
9440,CA-2020-166436,2020-11-24,2,10035.0,OFF-PA-10001838,0,0,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",6.0,1,0.0,3.0,6.0,50.0,11
9441,CA-2020-146535,2020-11-24,1,40475.0,OFF-BI-10000546,0,3,Avery Durable Binders,3.0,1,0.0,1.0,3.0,33.33,11
9442,CA-2020-137505,2020-11-24,0,90008.0,FUR-TA-10001676,1,13,Hon 61000 Series Interactive Training Tables,71.0,2,20.0,-2.0,35.5,-2.82,11
9443,CA-2020-128300,2020-11-24,2,29483.0,TEC-PH-10002807,2,6,Motorla HX550 Universal Bluetooth Headset,79.0,2,0.0,40.0,39.5,50.63,11
9444,CA-2020-128300,2020-11-24,2,29483.0,OFF-BI-10001597,0,3,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",328.0,8,0.0,157.0,41.0,47.87,11
9445,US-2020-128118,2020-11-24,2,38109.0,OFF-EN-10003448,0,10,"Peel & Seel Recycled Catalog Envelopes, Brown",65.0,7,20.0,24.0,9.29,36.92,11
9446,CA-2020-105543,2020-11-24,2,67846.0,OFF-ST-10003123,0,2,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,33.0,1,0.0,8.0,33.0,24.24,11
9447,CA-2020-169894,2020-11-24,0,85204.0,OFF-ST-10000060,0,2,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,416.0,8,20.0,-42.0,52.0,-10.1,11
9448,CA-2020-168641,2020-11-24,0,10035.0,FUR-BO-10000780,1,11,O'Sullivan Plantations 2-Door Library in Landvery Oak,322.0,2,20.0,-16.0,161.0,-4.97,11
9449,CA-2020-168641,2020-11-24,0,10035.0,OFF-EN-10003001,0,10,Ames Color-File Green Diamond Border X-ray Mailers,168.0,2,0.0,79.0,84.0,47.02,11
9450,CA-2020-162250,2020-11-24,0,94109.0,OFF-PA-10002137,0,0,"Southworth 100% Résumé Paper, 24lb.",8.0,1,0.0,4.0,8.0,50.0,11
9451,CA-2020-153654,2020-11-24,2,28806.0,OFF-BI-10004465,0,3,Avery Durable Slant Ring Binders,19.0,8,70.0,-13.0,2.38,-68.42,11
9452,CA-2020-164028,2020-11-24,0,94122.0,TEC-AC-10001772,2,9,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,224.0,14,0.0,87.0,16.0,38.84,11
9453,CA-2020-123701,2020-11-24,0,94110.0,OFF-AR-10001860,0,4,BIC Liqua Brite Liner,28.0,4,0.0,10.0,7.0,35.71,11
9454,CA-2020-155159,2020-11-25,0,30318.0,OFF-PA-10003724,0,0,"Wirebound Message Book, 4 per Page",49.0,9,0.0,24.0,5.44,48.98,11
9455,CA-2020-150266,2020-11-25,0,77070.0,OFF-AP-10002867,0,12,Fellowes Command Center 5-outlet power strip,68.0,5,80.0,-180.0,13.6,-264.71,11
9456,CA-2020-150266,2020-11-25,0,77070.0,TEC-PH-10003437,2,6,Blue Parrot B250XT Professional Grade Wireless Bluetooth Headset with,300.0,5,20.0,37.0,60.0,12.33,11
9457,CA-2020-101665,2020-11-25,0,94122.0,OFF-AR-10002335,0,4,DIXON Oriole Pencils,5.0,2,0.0,1.0,2.5,20.0,11
9458,CA-2020-161459,2020-11-25,2,92677.0,TEC-PH-10004071,2,6,PayAnywhere Card Reader,40.0,5,20.0,3.0,8.0,7.5,11
9459,CA-2020-124765,2020-11-25,0,33311.0,FUR-BO-10003965,1,11,O'Sullivan Manor Hill 2-Door Library in Brianna Oak,724.0,5,20.0,-81.0,144.8,-11.19,11
9460,CA-2020-161459,2020-11-25,2,92677.0,OFF-PA-10002377,0,0,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages",34.0,6,0.0,15.0,5.67,44.12,11
9461,CA-2020-150266,2020-11-25,0,77070.0,FUR-CH-10002126,1,5,Hon Deluxe Fabric Upholstered Stacking Chairs,854.0,5,30.0,-24.0,170.8,-2.81,11
9462,CA-2020-129000,2020-11-25,1,48187.0,OFF-ST-10001097,0,2,Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers,502.0,3,0.0,0.0,167.33,0.0,11
9463,US-2020-133312,2020-11-25,0,94122.0,FUR-BO-10002213,1,11,"Sauder Forest Hills Library, Woodland Oak Finish",359.0,3,15.0,-30.0,119.67,-8.36,11
9464,US-2020-109610,2020-11-25,2,40214.0,FUR-CH-10001854,1,5,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,702.0,2,0.0,168.0,351.0,23.93,11
9465,CA-2020-150266,2020-11-25,0,77070.0,OFF-AR-10001761,0,4,Avery Hi-Liter Smear-Safe Highlighters,19.0,4,20.0,4.0,4.75,21.05,11
9466,US-2020-133312,2020-11-25,0,94122.0,OFF-ST-10001325,0,2,Sterilite Officeware Hinged File Box,10.0,1,0.0,3.0,10.0,30.0,11
9467,CA-2020-155957,2020-11-26,2,43229.0,OFF-AP-10004708,0,12,Fellowes Superior 10 Outlet Split Surge Protector,213.0,7,20.0,24.0,30.43,11.27,11
9468,CA-2020-141439,2020-11-26,1,47374.0,FUR-TA-10001039,1,13,KI Adjustable-Height Table,258.0,3,0.0,67.0,86.0,25.97,11
9469,CA-2020-141439,2020-11-26,1,47374.0,TEC-PH-10001819,2,6,Innergie mMini Combo Duo USB Travel Charging Kit,90.0,2,0.0,43.0,45.0,47.78,11
9470,CA-2020-141439,2020-11-26,1,47374.0,FUR-CH-10004287,1,5,SAFCO Arco Folding Chair,829.0,3,0.0,240.0,276.33,28.95,11
9471,CA-2020-141439,2020-11-26,1,47374.0,TEC-PH-10002624,2,6,Samsung Galaxy S4 Mini,1880.0,4,0.0,545.0,470.0,28.99,11
9472,CA-2020-141439,2020-11-26,1,47374.0,FUR-FU-10001473,1,8,DAX Wood Document Frame,27.0,2,0.0,10.0,13.5,37.04,11
9473,CA-2020-135307,2020-11-26,0,64118.0,TEC-AC-10002399,2,9,SanDisk Cruzer 32 GB USB Flash Drive,38.0,2,0.0,12.0,19.0,31.58,11
9474,CA-2020-135307,2020-11-26,0,64118.0,FUR-FU-10001290,1,8,Executive Impressions Supervisor Wall Clock,126.0,3,0.0,40.0,42.0,31.75,11
9475,CA-2020-155957,2020-11-26,2,43229.0,OFF-AP-10002082,0,12,Holmes HEPA Air Purifier,52.0,3,20.0,10.0,17.33,19.23,11
9476,CA-2020-155607,2020-11-26,1,10009.0,OFF-AP-10001962,0,12,Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210,59.0,7,0.0,15.0,8.43,25.42,11
9477,CA-2020-100097,2020-11-26,0,10009.0,FUR-FU-10003623,1,8,"DataProducts Ampli Magnifier Task Lamp, Black,",135.0,5,0.0,38.0,27.0,28.15,11
9478,CA-2020-122700,2020-11-26,0,43229.0,TEC-PH-10003092,2,6,Motorola L804,221.0,8,40.0,-40.0,27.62,-18.1,11
9479,CA-2020-155607,2020-11-26,1,10009.0,OFF-BI-10003364,0,3,Binding Machine Supplies,93.0,4,20.0,33.0,23.25,35.48,11
9480,CA-2020-100097,2020-11-26,0,10009.0,TEC-PH-10002310,2,6,Plantronics Calisto P620-M USB Wireless Speakerphone System,980.0,5,0.0,265.0,196.0,27.04,11
9481,CA-2020-130526,2020-11-26,0,61107.0,OFF-BI-10001524,0,3,GBC Premium Transparent Covers with Diagonal Lined Pattern,34.0,8,80.0,-54.0,4.25,-158.82,11
9482,CA-2020-165029,2020-11-26,2,30318.0,OFF-AR-10003504,0,4,Newell 347,13.0,3,0.0,4.0,4.33,30.77,11
9483,CA-2020-159506,2020-11-27,2,47201.0,OFF-BI-10004519,0,3,GBC DocuBind P100 Manual Binding Machine,498.0,3,0.0,224.0,166.0,44.98,11
9484,CA-2020-159506,2020-11-27,2,47201.0,OFF-PA-10003641,0,0,Xerox 1909,158.0,6,0.0,73.0,26.33,46.2,11
9485,CA-2020-101245,2020-11-27,2,94109.0,OFF-PA-10003129,0,0,Tops White Computer Printout Paper,245.0,5,0.0,115.0,49.0,46.94,11
9486,CA-2020-107125,2020-11-27,0,90045.0,OFF-BI-10001989,0,3,Premium Transparent Presentation Covers by GBC,117.0,7,20.0,41.0,16.71,35.04,11
9487,CA-2020-101245,2020-11-27,2,94109.0,TEC-AC-10001284,2,9,Enermax Briskie RF Wireless Keyboard and Mouse Combo,166.0,8,0.0,60.0,20.75,36.14,11
9488,CA-2020-103352,2020-11-27,0,10011.0,OFF-AR-10001573,0,4,American Pencil,7.0,3,0.0,2.0,2.33,28.57,11
9489,CA-2020-107125,2020-11-27,0,90045.0,FUR-FU-10000732,1,8,Eldon 200 Class Desk Accessories,19.0,3,0.0,6.0,6.33,31.58,11
9490,CA-2020-132185,2020-11-27,0,28806.0,OFF-AP-10001205,0,12,Belkin 5 Outlet SurgeMaster Power Centers,44.0,1,20.0,4.0,44.0,9.09,11
9491,CA-2020-132185,2020-11-27,0,28806.0,OFF-AR-10000422,0,4,Pencil and Crayon Sharpener,9.0,5,20.0,1.0,1.8,11.11,11
9492,CA-2020-102519,2020-11-27,2,53209.0,FUR-FU-10004091,1,8,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",47.0,1,0.0,19.0,47.0,40.43,11
9493,CA-2020-102519,2020-11-27,2,53209.0,TEC-AC-10001772,2,9,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,144.0,9,0.0,56.0,16.0,38.89,11
9494,CA-2020-103352,2020-11-27,0,10011.0,OFF-BI-10001196,0,3,"Avery Flip-Chart Easel Binder, Black",107.0,6,20.0,36.0,17.83,33.64,11
9495,CA-2020-133207,2020-11-27,0,90036.0,TEC-PH-10004100,2,6,Griffin GC17055 Auxiliary Audio Cable,58.0,4,20.0,6.0,14.5,10.34,11
9496,CA-2020-117702,2020-11-28,1,21215.0,OFF-AR-10004582,0,4,BIC Brite Liner Grip Highlighters,2.0,1,0.0,1.0,2.0,50.0,11
9497,US-2020-110576,2020-11-28,1,19120.0,FUR-FU-10003601,1,8,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",516.0,7,20.0,-13.0,73.71,-2.52,11
9498,CA-2020-117702,2020-11-28,1,21215.0,FUR-FU-10004270,1,8,"Eldon Image Series Desk Accessories, Burgundy",21.0,5,0.0,8.0,4.2,38.1,11
9499,CA-2020-121538,2020-11-28,0,80219.0,OFF-PA-10004071,0,0,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",89.0,2,20.0,31.0,44.5,34.83,11
9500,US-2020-110576,2020-11-28,1,19120.0,FUR-FU-10000576,1,8,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,1007.0,6,20.0,76.0,167.83,7.55,11
9501,US-2020-110576,2020-11-28,1,19120.0,FUR-TA-10004154,1,13,"Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer",2065.0,12,40.0,-620.0,172.08,-30.02,11
9502,CA-2020-123372,2020-11-28,2,10035.0,TEC-PH-10002834,2,6,Google Nexus 5,1980.0,11,0.0,495.0,180.0,25.0,11
9503,US-2020-110576,2020-11-28,1,19120.0,OFF-PA-10000788,0,0,Xerox 210,16.0,3,20.0,5.0,5.33,31.25,11
9504,CA-2020-123372,2020-11-28,2,10035.0,OFF-EN-10003055,0,10,"Blue String-Tie & Button Interoffice Envelopes, 10 x 13",80.0,2,0.0,36.0,40.0,45.0,11
9505,US-2020-110576,2020-11-28,1,19120.0,OFF-PA-10002479,0,0,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),25.0,6,20.0,8.0,4.17,32.0,11
9506,CA-2020-117702,2020-11-28,1,21215.0,FUR-FU-10000576,1,8,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,1049.0,5,0.0,273.0,209.8,26.02,11
9507,CA-2020-131303,2020-11-28,0,92037.0,OFF-LA-10001074,0,1,Round Specialty Laser Printer Labels,63.0,5,0.0,29.0,12.6,46.03,11
9508,CA-2020-108035,2020-11-29,0,37421.0,FUR-CH-10000454,1,5,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",390.0,2,20.0,49.0,195.0,12.56,11
9509,CA-2020-108035,2020-11-29,0,37421.0,FUR-FU-10004017,1,8,"Executive Impressions 13"" Chairman Wall Clock",102.0,5,20.0,19.0,20.4,18.63,11
9510,US-2020-148768,2020-11-30,1,33180.0,TEC-PH-10002564,2,6,OtterBox Defender Series Case - Samsung Galaxy S4,72.0,3,20.0,9.0,24.0,12.5,11
9511,CA-2020-111689,2020-11-30,1,10024.0,FUR-CH-10004287,1,5,SAFCO Arco Folding Chair,1243.0,5,10.0,262.0,248.6,21.08,11
9512,CA-2020-105333,2020-11-30,1,10011.0,OFF-ST-10002182,0,2,"Iris 3-Drawer Stacking Bin, Black",84.0,4,0.0,2.0,21.0,2.38,11
9513,CA-2020-105333,2020-11-30,1,10011.0,TEC-PH-10001468,2,6,Panasonic Business Telephones KX-T7736,546.0,3,0.0,164.0,182.0,30.04,11
9514,CA-2020-105333,2020-11-30,1,10011.0,OFF-ST-10001809,0,2,Fellowes Officeware Wire Shelving,269.0,3,0.0,5.0,89.67,1.86,11
9515,US-2020-120089,2020-11-30,1,43615.0,OFF-AP-10003779,0,12,Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection,664.0,4,20.0,83.0,166.0,12.5,11
9516,CA-2020-119305,2020-11-30,0,39212.0,OFF-ST-10000604,0,2,Home/Office Personal File Carts,174.0,5,0.0,43.0,34.8,24.71,11
9517,CA-2020-111689,2020-11-30,1,10024.0,OFF-BI-10003984,0,3,Lock-Up Easel 'Spel-Binder',68.0,3,20.0,23.0,22.67,33.82,11
9518,CA-2020-102267,2020-11-30,0,78539.0,OFF-FA-10000611,0,7,Binder Clips by OIC,2.0,2,20.0,1.0,1.0,50.0,11
9519,CA-2020-137365,2020-11-30,2,79907.0,TEC-AC-10001767,2,9,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,96.0,3,20.0,-11.0,32.0,-11.46,11
9520,US-2020-165456,2020-11-30,0,19134.0,FUR-CH-10003981,1,5,Global Commerce Series Low-Back Swivel/Tilt Chairs,1079.0,6,30.0,-15.0,179.83,-1.39,11
9521,CA-2020-116645,2020-11-30,0,19711.0,OFF-AR-10001044,0,4,"BOSTON Ranger #55 Pencil Sharpener, Black",156.0,6,0.0,45.0,26.0,28.85,11
9522,CA-2020-107314,2020-11-30,1,94109.0,FUR-FU-10003489,1,8,Contemporary Borderless Frame,26.0,3,0.0,10.0,8.67,38.46,11
9523,CA-2020-142090,2020-11-30,0,27217.0,FUR-TA-10001889,1,13,Bush Advantage Collection Racetrack Conference Table,1782.0,7,40.0,-653.0,254.57,-36.64,11
9524,CA-2020-142090,2020-11-30,0,27217.0,TEC-AC-10002001,2,9,Logitech Wireless Gaming Headset G930,384.0,3,20.0,82.0,128.0,21.35,11
9525,CA-2020-145233,2020-12-01,0,80219.0,TEC-PH-10000586,2,6,AT&T SB67148 SynJ,106.0,2,20.0,9.0,53.0,8.49,12
9526,CA-2020-166926,2020-12-01,0,98105.0,OFF-PA-10001593,0,0,Xerox 1947,42.0,7,0.0,19.0,6.0,45.24,12
9527,CA-2020-166926,2020-12-01,0,98105.0,FUR-BO-10002598,1,11,"Hon Metal Bookcases, Putty",142.0,2,0.0,41.0,71.0,28.87,12
9528,CA-2020-135860,2020-12-01,0,48601.0,OFF-ST-10000642,0,2,"Tennsco Lockers, Gray",84.0,4,0.0,6.0,21.0,7.14,12
9529,CA-2020-138618,2020-12-01,2,78207.0,OFF-PA-10000520,0,0,Xerox 201,10.0,2,20.0,4.0,5.0,40.0,12
9530,CA-2020-145660,2020-12-01,1,43302.0,FUR-FU-10002885,1,8,Magna Visual Magnetic Picture Hangers,8.0,2,20.0,2.0,4.0,25.0,12
9531,CA-2020-145233,2020-12-01,0,80219.0,TEC-PH-10001254,2,6,Jabra BIZ 2300 Duo QD Duo Corded Headset,406.0,4,20.0,30.0,101.5,7.39,12
9532,CA-2020-145233,2020-12-01,0,80219.0,OFF-BI-10002764,0,3,Recycled Pressboard Report Cover with Reinforced Top Hinge,7.0,7,70.0,-5.0,1.0,-71.43,12
9533,CA-2020-145233,2020-12-01,0,80219.0,OFF-AP-10000358,0,12,Fellowes Basic Home/Office Series Surge Protectors,31.0,3,20.0,4.0,10.33,12.9,12
9534,CA-2020-143245,2020-12-01,1,6824.0,FUR-CH-10000155,1,5,Global Comet Stacking Armless Chair,897.0,3,0.0,251.0,299.0,27.98,12
9535,CA-2020-143245,2020-12-01,1,6824.0,OFF-PA-10001972,0,0,Xerox 214,19.0,3,0.0,9.0,6.33,47.37,12
9536,CA-2020-135860,2020-12-01,0,48601.0,OFF-ST-10001522,0,2,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",92.0,1,0.0,4.0,92.0,4.35,12
9537,CA-2020-127313,2020-12-01,0,19120.0,OFF-ST-10001228,0,2,Personal File Boxes with Fold-Down Carry Handle,37.0,3,20.0,2.0,12.33,5.41,12
9538,CA-2020-127313,2020-12-01,0,19120.0,FUR-FU-10003798,1,8,"Ultra Door Kickplate, 8""H x 34""W",79.0,5,20.0,14.0,15.8,17.72,12
9539,CA-2020-145233,2020-12-01,0,80219.0,TEC-PH-10004977,2,6,GE 30524EE4,470.0,3,20.0,53.0,156.67,11.28,12
9540,CA-2020-135860,2020-12-01,0,48601.0,OFF-FA-10000134,0,7,"Advantus Push Pins, Aluminum Head",52.0,9,0.0,16.0,5.78,30.77,12
9541,CA-2020-135860,2020-12-01,0,48601.0,OFF-BI-10003274,0,3,"Avery Durable Slant Ring Binders, No Labels",16.0,4,0.0,7.0,4.0,43.75,12
9542,CA-2020-101805,2020-12-01,2,98105.0,OFF-BI-10002003,0,3,Ibico Presentation Index for Binding Systems,16.0,5,20.0,5.0,3.2,31.25,12
9543,CA-2020-135860,2020-12-01,0,48601.0,TEC-PH-10001700,2,6,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,132.0,2,0.0,36.0,66.0,27.27,12
9544,CA-2020-113355,2020-12-01,0,75051.0,TEC-PH-10004912,2,6,Cisco SPA112 2 Port Phone Adapter,220.0,5,20.0,25.0,44.0,11.36,12
9545,CA-2020-163139,2020-12-01,0,10009.0,OFF-ST-10002790,0,2,Safco Industrial Shelving,222.0,3,0.0,7.0,74.0,3.15,12
9546,CA-2020-144862,2020-12-01,1,19143.0,OFF-EN-10003040,0,10,Quality Park Security Envelopes,105.0,5,20.0,35.0,21.0,33.33,12
